metric_id,timestamp,cloud_provider,service,environment,region_cloud,requests_count,latence_p95_ms,latence_p99_ms,error_rate_pct,uptime_pct,cpu_pct,ram_pct,cout_compute_usd,cout_storage_usd,cout_network_usd,nb_incidents,mttr_minutes,sla_respecte,mode_traitement,cout_total_usd
FIN-00140,2026-01-31 11:45,Azure,Notification Worker,dev,westeurope,27730.0,196.6,320.0,14.794,97.3991,55.88,47.31,138.76,17.19,32.5,0,17.3,False,streaming,188.45
FIN-00141,2026-05-13 14:45,AWS,API Payment,staging,francecentral,28968.0,46.8,226.8,2.653,98.4802,85.92,45.18,94.27,8.04,0.99,2,5.5,False,streaming,103.3
FIN-00142,2026-03-19 08:30,Private Cloud,Notification Worker,dev,westeurope,50017.0,188.4,830.4,3.279,99.1685,22.09,76.74,110.23,24.22,16.09,0,46.5,False,synchrone,150.54
FIN-00143,2026-03-04 17:45,AWS,Notification Worker,staging,westeurope,39389.0,135.0,788.8,1.267,97.9331,76.62,67.47,64.74,21.91,9.95,1,19.6,False,batch,96.6
FIN-00144,2026-06-07 09:30,AWS,Kafka Events,prod,eu-central-1,26910.0,137.4,217.6,11.283,96.8386,91.74,65.32,125.55,11.73,24.92,0,20.2,False,synchrone,162.2
FIN-00145,2026-03-01 18:30,GCP,API Payment,staging,eu-west-1,64599.0,231.6,458.9,0.385,98.0136,62.59,91.51,110.73,23.64,17.1,0,13.1,False,asynchrone,151.47
FIN-00146,2026-04-13 06:00,Private Cloud,Ledger Service,prod,westeurope,25850.0,152.9,96.4,1.666,99.7646,21.16,42.46,117.9,27.01,13.91,0,4.1,False,synchrone,158.82
FIN-00147,2026-03-25 18:30,AWS,Ledger Service,staging,eu-west-1,29459.0,167.7,573.0,5.509,97.9965,75.21,34.76,73.88,19.43,22.26,3,19.8,False,streaming,115.57000000000001
FIN-00148,2026-03-23 17:45,Azure,API Payment,staging,westeurope,20381.0,165.5,33.5,2.948,98.3813,80.01,60.88,117.68,39.59,14.23,1,15.8,False,asynchrone,171.5
FIN-00149,2026-04-27 21:45,GCP,Reconciliation Job,staging,eu-west-1,14189.0,341.1,373.3,0.534,97.7688,78.72,27.05,81.96,15.98,7.45,0,12.7,False,asynchrone,105.39
FIN-00150,2026-04-08 20:15,Azure,Auth Service,prod,westeurope,32321.0,81.1,401.8,0.256,98.6956,94.55,19.88,165.8,46.88,7.11,0,32.2,False,synchrone,219.79000000000002
FIN-00151,2026-05-15 18:30,GCP,Risk Engine,prod,westeurope,65210.0,111.7,182.6,0.185,98.1341,45.55,82.56,243.79,9.93,21.89,0,13.4,False,batch,275.61
FIN-00152,2026-02-14 19:15,GCP,Ledger Service,staging,westeurope,24022.0,275.8,626.8,1.308,98.8382,,92.07,107.7,30.48,14.62,1,13.6,False,synchrone,152.8
FIN-00153,2026-06-22 20:45,AWS,Reconciliation Job,prod,eu-central-1,13042.0,535.0,355.8,2.602,96.8851,80.67,90.86,172.97,32.47,12.58,1,51.1,False,streaming,218.02
FIN-00154,2026-04-29 11:30,Azure,Ledger Service,staging,eu-central-1,8524.0,372.8,207.9,2.601,97.349,83.5,77.59,80.89,29.66,12.49,0,22.9,False,batch,123.03999999999999
FIN-00155,2026-02-17 08:15,Azure,Ledger Service,dev,eu-central-1,70866.0,103.4,133.5,7.655,99.5498,81.53,60.97,38.46,9.71,16.63,1,60.0,False,streaming,64.8
FIN-00156,2026-04-17 18:00,AWS,Risk Engine,dev,francecentral,37769.0,189.9,180.0,3.025,99.4045,64.94,83.04,80.38,7.64,33.36,0,55.2,False,synchrone,121.38
FIN-00157,2026-01-05 22:45,Private Cloud,Reconciliation Job,prod,eu-central-1,76496.0,165.4,269.6,6.285,98.95,66.09,58.79,90.26,12.35,38.16,0,38.0,False,batch,140.76999999999998
FIN-00158,2026-03-30 07:15,Private Cloud,Notification Worker,dev,eu-west-1,,116.9,373.7,6.476,98.8268,87.08,68.03,111.22,6.08,24.13,2,6.8,False,batch,141.43
FIN-00159,2026-04-30 15:15,Azure,Notification Worker,staging,eu-west-1,70824.0,87.0,170.7,3.508,97.375,68.15,87.58,227.72,28.79,6.6,0,28.9,False,asynchrone,263.11
FIN-00160,2026-04-26 18:30,GCP,Auth Service,prod,francecentral,67155.0,74.1,94.6,2.071,99.5085,17.92,46.74,133.38,42.26,32.62,0,36.9,False,batch,208.26
FIN-00161,2026-02-01 21:15,Private Cloud,Notification Worker,prod,eu-west-1,71572.0,137.5,344.1,1.917,99.276,78.04,71.77,154.73,29.67,13.98,0,71.3,False,asynchrone,198.37999999999997
FIN-00162,2026-01-05 14:45,Azure,Notification Worker,prod,francecentral,39378.0,379.0,505.0,1.213,99.9009,62.96,46.46,51.83,48.55,9.28,0,25.2,True,batch,109.66
FIN-00163,2026-02-28 06:45,GCP,Reconciliation Job,staging,francecentral,75291.0,229.4,252.7,0.796,99.4564,68.27,80.19,101.85,19.21,16.0,0,70.5,False,asynchrone,137.06
FIN-00164,2026-02-26 14:45,AWS,Risk Engine,dev,westeurope,78090.0,94.5,301.5,2.674,97.5681,78.04,86.91,125.76,12.75,9.64,0,28.4,False,asynchrone,148.14999999999998
FIN-00165,2026-01-21 11:15,Azure,API Payment,staging,eu-west-1,12042.0,153.6,132.2,0.426,97.3945,13.05,66.52,83.42,12.7,28.21,0,46.1,False,batch,124.33000000000001
FIN-00166,2026-05-06 22:15,AWS,Ledger Service,prod,westeurope,18927.0,451.2,313.3,1.493,98.2958,17.66,17.6,121.22,9.43,11.63,0,23.7,False,streaming,142.28
FIN-00167,2026-05-14 13:30,Azure,API Payment,staging,francecentral,58351.0,172.4,330.0,1.692,97.5788,20.13,52.33,49.12,29.49,13.08,0,30.2,False,streaming,91.69
FIN-00168,2026-03-27 14:45,AWS,Notification Worker,staging,eu-west-1,5685.0,208.7,367.0,2.166,96.8164,74.21,40.77,36.78,26.17,11.94,0,48.2,False,streaming,74.89
FIN-00169,2026-06-05 11:00,GCP,Risk Engine,dev,westeurope,17674.0,240.0,487.4,1.755,98.8638,31.21,69.49,112.49,16.22,23.13,0,35.5,False,batch,151.83999999999997
FIN-00170,2026-06-22 12:15,Private Cloud,API Payment,prod,francecentral,33313.0,287.3,92.4,3.12,97.7313,38.4,74.3,87.27,19.97,34.51,0,31.0,False,batch,141.75
FIN-00171,2026-05-07 11:30,GCP,Ledger Service,dev,francecentral,10536.0,485.9,276.4,2.422,97.2962,56.74,87.48,58.88,25.75,22.45,1,63.9,False,asynchrone,107.08
FIN-00172,2026-04-01 18:45,GCP,Reconciliation Job,staging,eu-west-1,23121.0,450.0,609.9,2.29,97.209,74.04,27.51,72.46,17.06,5.18,0,29.5,False,synchrone,94.69999999999999
FIN-00173,2026-03-17 22:30,GCP,Kafka Events,staging,eu-west-1,7104.0,440.0,538.9,5.745,98.5649,66.79,55.66,212.56,14.73,9.5,0,32.1,False,synchrone,236.79
FIN-00174,2026-01-13 06:15,AWS,Risk Engine,prod,westeurope,66298.0,865.0,752.1,3.55,96.8149,18.7,37.11,121.24,27.81,9.93,0,34.5,False,streaming,158.98
FIN-00175,2026-03-11 22:00,AWS,Risk Engine,prod,eu-west-1,80409.0,58.7,351.0,0.222,99.7474,90.52,51.81,13.57,40.69,13.23,1,63.1,True,synchrone,67.49
FIN-00176,2026-01-18 09:45,AWS,Kafka Events,prod,francecentral,30496.0,519.4,406.9,0.247,97.2582,80.53,25.16,56.58,16.19,5.06,0,0.7,False,streaming,77.83
FIN-00177,2026-02-27 11:30,Private Cloud,Ledger Service,dev,eu-west-1,33024.0,220.8,175.2,6.148,99.2047,60.88,88.01,74.68,22.71,6.3,1,26.7,False,streaming,103.69000000000001
FIN-00178,2026-02-05 16:45,GCP,Ledger Service,dev,eu-central-1,,100.2,243.7,5.272,98.561,13.24,67.49,80.25,12.46,13.13,0,24.5,False,streaming,105.84
FIN-00179,2026-06-06 14:00,Private Cloud,API Payment,staging,francecentral,9553.0,406.5,418.9,3.473,98.5951,67.85,42.63,96.15,34.36,8.09,1,19.2,False,synchrone,138.6
FIN-00180,2026-06-06 14:45,Azure,Risk Engine,dev,eu-central-1,31345.0,289.1,473.2,4.01,99.8688,13.09,45.43,155.74,48.22,8.69,1,3.3,False,batch,212.65
FIN-00181,2026-06-08 18:15,Azure,Ledger Service,staging,eu-central-1,32576.0,666.1,138.0,8.846,96.8005,51.65,59.86,137.87,16.46,23.24,0,21.6,False,batch,177.57000000000002
FIN-00182,2026-04-29 21:15,AWS,Auth Service,dev,eu-central-1,33884.0,458.7,179.7,0.688,99.2161,19.74,64.01,55.1,44.07,34.34,0,29.8,False,batch,133.51
FIN-00183,2026-01-08 16:45,Private Cloud,Auth Service,dev,francecentral,69141.0,87.2,192.0,0.157,98.1689,19.3,28.95,246.62,12.95,9.32,1,11.9,False,synchrone,268.89
FIN-00184,2026-01-05 09:15,AWS,Risk Engine,dev,eu-central-1,80827.0,33.2,275.3,10.691,98.1678,44.18,39.89,82.65,24.96,17.94,1,21.1,False,batch,125.55000000000001
FIN-00185,2026-03-10 08:15,Azure,API Payment,prod,westeurope,4904.0,52.1,228.5,0.375,99.4461,67.54,58.04,95.0,15.36,10.98,0,48.5,False,batch,121.34
FIN-00186,2026-02-13 07:00,Private Cloud,Risk Engine,prod,eu-central-1,25111.0,36.2,594.3,1.745,98.6589,49.48,72.68,79.77,42.35,18.95,0,2.5,False,streaming,141.07
FIN-00187,2026-01-21 21:45,GCP,Auth Service,dev,francecentral,11370.0,370.8,534.2,3.469,98.5073,75.61,25.81,139.2,9.46,13.93,0,3.9,False,synchrone,162.59
FIN-00188,2026-06-10 16:30,Private Cloud,API Payment,dev,westeurope,39122.0,93.2,481.7,0.623,99.1977,16.42,93.41,99.55,18.87,9.45,0,14.4,False,asynchrone,127.87
FIN-00189,2026-05-03 17:15,Azure,Auth Service,dev,eu-central-1,79293.0,136.0,830.8,2.429,96.9109,34.11,92.46,43.9,32.48,4.69,1,112.0,False,streaming,81.07
FIN-00190,2026-03-26 21:45,Azure,API Payment,prod,eu-west-1,72618.0,252.8,805.4,1.769,98.9245,82.89,60.94,123.58,25.27,16.11,2,14.0,False,batch,164.95999999999998
FIN-00191,2026-02-25 21:00,Azure,Notification Worker,prod,eu-west-1,38582.0,234.7,77.3,0.868,98.4327,79.34,54.19,95.5,12.89,14.77,0,45.9,False,streaming,123.16
FIN-00192,2026-05-22 11:00,AWS,Reconciliation Job,staging,eu-central-1,20428.0,362.0,424.5,3.144,98.6236,38.86,87.34,85.55,27.99,28.92,2,28.0,False,streaming,142.45999999999998
FIN-00193,2026-06-22 19:15,Private Cloud,API Payment,prod,francecentral,20908.0,109.9,682.6,1.43,97.8254,87.95,47.24,63.22,49.8,12.19,1,44.4,False,synchrone,125.21
FIN-00194,2026-05-17 12:00,AWS,Notification Worker,prod,eu-west-1,79235.0,478.9,454.2,1.119,97.5466,85.08,19.36,91.22,17.61,6.19,0,61.7,False,batch,115.02
FIN-00195,2026-02-24 22:30,Private Cloud,Kafka Events,prod,westeurope,86373.0,48.2,347.5,5.356,99.4321,26.54,46.5,57.29,18.28,18.99,1,20.9,False,batch,94.55999999999999
FIN-00196,2026-02-12 15:30,Private Cloud,Ledger Service,staging,eu-central-1,43035.0,107.0,499.3,4.019,97.0531,22.95,57.68,78.82,29.99,7.28,0,7.9,False,asynchrone,116.08999999999999
FIN-00197,2026-01-31 10:15,GCP,Reconciliation Job,prod,francecentral,13604.0,404.7,768.0,2.385,99.708,27.99,34.54,132.47,1.29,15.32,0,55.7,False,synchrone,149.07999999999998
FIN-00198,2026-04-18 22:00,AWS,Ledger Service,dev,francecentral,44432.0,69.6,139.5,0.191,98.5595,12.14,75.63,51.16,57.94,15.42,1,49.2,False,streaming,124.52
FIN-00199,2026-02-06 15:15,GCP,API Payment,staging,westeurope,33603.0,311.1,277.0,1.31,97.9098,50.25,90.87,92.02,27.26,5.16,0,24.4,False,synchrone,124.44
FIN-00200,2026-05-25 20:45,Private Cloud,Notification Worker,dev,eu-west-1,43621.0,178.0,301.8,1.232,98.5994,34.79,42.87,149.14,17.81,12.21,1,45.7,False,streaming,179.16
FIN-00201,2026-06-29 10:00,Private Cloud,Reconciliation Job,prod,francecentral,73906.0,52.4,220.4,8.79,98.4633,24.52,85.81,97.19,39.05,4.24,0,33.4,False,asynchrone,140.48000000000002
FIN-00202,2026-03-21 13:30,AWS,Notification Worker,prod,eu-central-1,74885.0,150.7,72.7,1.028,99.1738,41.83,21.21,100.3,34.09,32.97,0,53.4,False,synchrone,167.35999999999999
FIN-00203,2026-06-22 08:00,Private Cloud,Ledger Service,dev,eu-west-1,84208.0,255.2,691.7,2.982,98.206,51.42,54.33,40.52,10.72,16.43,0,8.7,False,streaming,67.67
FIN-00204,2026-02-28 14:15,AWS,Reconciliation Job,prod,eu-central-1,38734.0,135.2,282.5,0.163,98.901,17.11,61.67,73.31,25.91,6.41,1,38.1,False,synchrone,105.63
FIN-00205,2026-04-18 09:45,GCP,Ledger Service,staging,eu-west-1,53232.0,161.7,394.3,1.834,97.8899,27.07,15.08,109.13,15.99,12.08,0,34.9,False,batch,137.2
FIN-00206,2026-01-27 08:45,Azure,Ledger Service,prod,eu-central-1,37966.0,103.6,152.0,0.522,99.5712,85.89,58.99,120.08,31.92,3.86,0,50.1,True,batch,155.86
FIN-00207,2026-01-07 12:00,Private Cloud,API Payment,dev,francecentral,67088.0,170.6,474.3,3.252,97.0854,85.3,29.07,124.24,18.21,9.4,0,64.0,False,synchrone,151.85
FIN-00208,2026-06-14 06:15,Azure,Kafka Events,dev,eu-west-1,62485.0,720.8,453.8,1.07,99.1077,33.81,24.06,57.17,50.33,10.94,0,42.7,False,batch,118.44
FIN-00209,2026-01-03 09:15,AWS,Kafka Events,dev,francecentral,52767.0,,173.4,1.14,99.671,91.78,58.96,173.3,13.42,4.19,0,43.6,True,asynchrone,190.91
FIN-00210,2026-03-18 11:45,Azure,Ledger Service,staging,eu-west-1,66736.0,137.7,461.6,3.399,96.8312,23.94,16.44,121.64,16.86,36.17,0,11.2,False,asynchrone,174.67000000000002
FIN-00211,2026-02-20 20:30,Private Cloud,Ledger Service,dev,westeurope,44769.0,231.5,226.0,4.256,97.0664,74.08,58.18,129.44,17.88,11.92,0,11.7,False,streaming,159.23999999999998
FIN-00212,2026-06-03 16:30,AWS,Reconciliation Job,dev,francecentral,82339.0,116.0,216.8,5.464,99.9497,56.27,73.25,76.25,21.32,6.12,0,80.4,False,streaming,103.69
FIN-00213,2026-03-28 13:15,GCP,Risk Engine,staging,francecentral,21862.0,,481.4,0.295,99.076,76.87,24.39,138.19,16.28,13.17,0,99.8,False,streaming,167.64
FIN-00214,2026-01-15 12:30,Azure,Reconciliation Job,prod,francecentral,69519.0,182.4,455.2,1.053,98.4043,81.26,35.23,45.48,7.17,6.62,0,44.5,False,streaming,59.269999999999996
FIN-00215,2026-01-23 15:00,Private Cloud,Kafka Events,staging,eu-central-1,60524.0,344.9,149.4,10.541,97.0591,87.6,88.57,97.9,7.1,14.51,1,40.6,False,asynchrone,119.51
FIN-00216,2026-04-03 13:00,AWS,API Payment,staging,eu-central-1,2300.0,53.1,919.7,0.619,97.6257,75.82,29.77,38.63,33.16,15.6,0,50.7,False,synchrone,87.38999999999999
FIN-00217,2026-01-16 16:15,Azure,API Payment,dev,eu-central-1,87536.0,186.2,182.5,2.037,99.639,41.71,30.78,88.22,15.02,9.04,0,37.0,False,streaming,112.28
FIN-00218,2026-03-31 06:45,Private Cloud,Risk Engine,staging,francecentral,64030.0,601.8,466.5,0.987,99.6281,20.06,29.59,164.12,38.07,16.45,0,20.6,True,batch,218.64
FIN-00219,2026-05-24 07:30,GCP,API Payment,staging,eu-west-1,44801.0,8.6,325.6,3.262,99.459,94.19,58.22,114.14,8.18,4.29,1,21.3,False,streaming,126.61
FIN-00220,2026-02-26 22:00,AWS,Auth Service,dev,francecentral,58399.0,137.8,105.1,2.14,96.9215,43.84,93.52,94.01,25.22,5.62,0,18.7,False,streaming,124.85000000000001
FIN-00221,2026-01-09 06:45,Azure,Ledger Service,prod,francecentral,29042.0,235.4,504.0,0.955,98.9452,70.08,78.42,63.13,46.97,10.27,0,23.6,False,asynchrone,120.36999999999999
FIN-00222,2026-02-03 16:30,Private Cloud,Ledger Service,prod,eu-west-1,86865.0,275.8,331.7,2.688,99.2985,14.92,61.71,137.07,67.26,3.57,0,63.9,False,asynchrone,207.89999999999998
FIN-00223,2026-02-18 18:30,Private Cloud,API Payment,prod,eu-west-1,79504.0,155.5,388.8,0.583,98.8104,41.38,85.53,36.27,23.05,12.8,1,95.8,False,batch,72.12
FIN-00224,2026-04-11 11:15,Azure,Ledger Service,staging,westeurope,24618.0,198.5,426.8,0.081,98.1972,24.19,75.49,166.34,13.87,2.87,0,72.6,False,synchrone,183.08
FIN-00225,2026-04-01 08:15,GCP,Kafka Events,prod,eu-west-1,32144.0,198.4,534.6,0.263,98.4815,58.38,48.77,,16.63,16.05,1,45.3,False,synchrone,198.49
FIN-00226,2026-04-04 11:00,Azure,Auth Service,prod,eu-central-1,72150.0,34.0,564.2,0.112,99.83,44.1,48.41,115.22,60.25,7.45,0,11.9,True,streaming,182.92
FIN-00227,2026-01-19 10:45,Azure,Risk Engine,prod,francecentral,65002.0,423.7,478.0,0.777,97.857,48.78,57.98,47.29,38.22,10.31,0,19.2,False,streaming,95.82
FIN-00228,2026-05-05 07:30,GCP,Ledger Service,dev,francecentral,77684.0,231.2,614.8,2.941,97.0507,19.0,49.47,96.46,20.11,12.66,0,54.5,False,batch,129.23
FIN-00229,2026-03-15 06:00,Private Cloud,Auth Service,dev,eu-west-1,28845.0,158.3,764.1,6.107,99.9673,26.2,45.65,40.66,36.98,15.98,0,74.2,False,streaming,93.61999999999999
FIN-00230,2026-06-03 06:00,AWS,Reconciliation Job,prod,francecentral,59559.0,246.5,395.0,3.635,99.8509,24.65,41.22,148.59,7.41,10.43,1,20.9,False,streaming,166.43
FIN-00231,2026-01-10 09:30,Private Cloud,Risk Engine,prod,westeurope,22542.0,289.4,118.3,1.333,97.6659,94.52,62.43,37.13,22.69,22.62,0,10.8,False,asynchrone,82.44000000000001
FIN-00232,2026-06-25 18:30,GCP,API Payment,staging,westeurope,65931.0,350.2,117.7,2.113,99.5609,30.52,42.61,78.66,13.11,9.77,0,56.0,False,asynchrone,101.53999999999999
FIN-00233,2026-01-19 10:00,AWS,Auth Service,staging,westeurope,2816.0,286.9,624.0,3.283,98.9231,18.83,66.97,148.37,17.11,7.23,0,17.4,False,asynchrone,172.71
FIN-00234,2026-06-20 15:30,AWS,Kafka Events,prod,westeurope,48312.0,206.9,207.2,1.255,98.4495,8.05,59.39,68.3,17.28,18.93,0,31.5,False,streaming,104.50999999999999
FIN-00235,2026-05-24 12:00,GCP,Ledger Service,dev,francecentral,12731.0,306.6,80.7,1.756,98.9018,81.95,59.83,90.2,16.96,10.28,2,42.1,False,synchrone,117.44
FIN-00236,2026-05-07 14:15,AWS,Kafka Events,dev,francecentral,24018.0,56.3,552.3,2.449,98.3573,85.16,22.19,85.23,37.95,7.88,0,22.4,False,streaming,131.06
FIN-00237,2026-05-01 17:00,Private Cloud,API Payment,dev,westeurope,43626.0,255.1,112.5,6.647,99.7325,17.84,46.37,130.14,17.67,1.99,0,61.9,False,batch,149.8
FIN-00238,2026-05-11 06:30,Private Cloud,API Payment,staging,eu-west-1,41385.0,278.9,205.6,1.398,97.9096,64.86,26.13,39.34,42.52,9.63,0,19.2,False,streaming,91.49000000000001
FIN-00239,2026-01-12 17:45,AWS,Notification Worker,dev,francecentral,55651.0,137.2,342.3,6.349,98.5618,90.18,89.86,116.08,30.8,5.27,1,24.8,False,asynchrone,152.15
FIN-00240,2026-05-07 18:30,AWS,API Payment,dev,westeurope,61187.0,483.8,202.1,7.761,99.2395,29.35,51.68,170.74,23.76,15.3,0,32.6,False,asynchrone,209.8
FIN-00241,2026-06-18 18:15,AWS,Risk Engine,dev,francecentral,45342.0,153.0,41.9,2.832,98.4191,94.48,38.43,89.99,11.74,10.33,0,29.6,False,asynchrone,112.05999999999999
FIN-00242,2026-02-12 10:45,Azure,Auth Service,prod,eu-central-1,32823.0,704.2,390.8,3.063,99.8329,71.06,43.9,,40.17,18.15,1,55.8,False,asynchrone,200.71
FIN-00243,2026-06-12 16:45,GCP,Auth Service,dev,eu-west-1,53932.0,322.2,327.8,4.0,99.0141,60.64,34.66,36.68,23.27,3.75,0,40.6,False,synchrone,63.7
FIN-00244,2026-06-21 14:00,Azure,Risk Engine,dev,eu-west-1,23897.0,71.0,849.5,3.687,98.6873,54.69,39.13,51.77,22.29,19.76,2,23.8,False,streaming,93.82000000000001
FIN-00245,2026-04-21 17:30,AWS,Kafka Events,dev,eu-central-1,29055.0,188.1,200.7,3.753,98.3698,63.42,48.96,135.69,34.28,5.07,0,11.3,False,asynchrone,175.04
FIN-00246,2026-06-09 06:45,GCP,Auth Service,dev,westeurope,4084.0,242.6,,2.373,97.2066,85.99,64.89,73.93,47.69,9.2,0,22.0,False,batch,130.82
FIN-00247,2026-01-31 13:15,Azure,Ledger Service,dev,westeurope,34281.0,143.7,,5.737,98.4092,78.14,77.63,60.97,19.95,26.27,0,15.0,False,asynchrone,107.19
FIN-00248,2026-06-13 17:15,AWS,Risk Engine,dev,eu-central-1,79625.0,52.4,197.4,4.489,98.5126,75.24,66.62,70.33,15.26,14.1,0,16.0,False,streaming,99.69
FIN-00249,2026-04-02 12:30,AWS,Auth Service,dev,eu-central-1,69446.0,473.0,180.6,10.922,98.4661,9.94,50.68,67.37,26.77,16.67,0,13.8,False,batch,110.81
FIN-00250,2026-03-12 22:00,Private Cloud,API Payment,prod,westeurope,82382.0,298.8,375.4,0.561,99.8921,27.64,86.46,50.91,9.12,10.5,0,20.2,True,batch,70.53
FIN-00251,2026-05-25 06:30,Azure,Reconciliation Job,staging,francecentral,63025.0,115.3,552.3,2.223,99.3874,65.93,90.1,43.06,11.83,11.99,0,20.8,False,streaming,66.88
FIN-00252,2026-04-21 21:00,GCP,Reconciliation Job,prod,eu-west-1,57278.0,243.1,128.5,2.841,96.9819,45.18,65.5,77.43,5.37,7.96,0,31.2,False,batch,90.76
FIN-00253,2026-01-27 14:45,GCP,Reconciliation Job,prod,francecentral,9937.0,258.7,375.9,6.597,99.8676,62.77,68.42,105.94,15.37,15.52,1,28.8,False,streaming,136.83
FIN-00254,2026-03-11 11:45,GCP,API Payment,dev,francecentral,47910.0,39.8,263.5,0.726,99.2097,64.35,76.43,106.05,10.88,16.21,0,50.1,False,batch,133.14
FIN-00255,2026-06-19 17:00,Azure,API Payment,prod,francecentral,6941.0,293.5,365.4,3.804,97.4291,86.93,25.28,153.39,46.2,35.96,1,26.9,False,streaming,235.54999999999998
FIN-00256,2026-02-18 07:45,Private Cloud,Reconciliation Job,dev,westeurope,48767.0,59.9,221.9,2.888,99.8206,70.73,24.76,113.43,10.57,27.24,0,32.8,False,synchrone,151.24
FIN-00257,2026-05-18 22:00,Private Cloud,Ledger Service,prod,eu-central-1,52961.0,463.5,109.7,2.683,97.1508,24.41,50.75,88.29,10.68,4.49,0,18.1,False,asynchrone,103.46
FIN-00258,2026-02-05 21:15,Azure,Risk Engine,dev,eu-central-1,13370.0,76.3,226.0,6.753,,44.59,35.23,273.36,48.57,7.06,0,80.1,False,streaming,328.99
FIN-00259,2026-03-01 12:45,Azure,Risk Engine,dev,francecentral,24119.0,675.0,416.1,2.504,99.6653,68.29,43.43,200.38,44.76,4.27,0,31.7,False,synchrone,249.41
FIN-00260,2026-01-02 12:30,Azure,API Payment,dev,eu-west-1,88125.0,447.9,488.5,3.28,99.5437,31.29,15.79,115.63,5.38,11.92,0,6.6,False,synchrone,132.92999999999998
FIN-00261,2026-04-29 13:45,Azure,Ledger Service,prod,eu-west-1,8934.0,313.7,484.5,1.447,99.5171,69.12,26.79,110.69,12.39,10.48,0,163.4,True,streaming,133.56
FIN-00262,2026-01-27 10:15,Azure,Reconciliation Job,staging,eu-central-1,14412.0,93.8,174.0,1.203,99.807,56.57,83.09,174.41,9.33,19.73,0,58.9,True,asynchrone,203.47
FIN-00263,2026-06-18 13:15,GCP,Reconciliation Job,prod,francecentral,53778.0,37.9,185.2,2.136,98.8244,75.56,51.98,103.93,22.48,20.18,0,32.5,False,batch,146.59
FIN-00264,2026-06-20 06:15,Azure,Notification Worker,dev,eu-central-1,1658.0,215.5,80.2,3.968,99.8908,50.9,58.3,138.58,11.54,8.3,0,16.6,False,streaming,158.42000000000002
FIN-00265,2026-02-02 10:15,Private Cloud,Auth Service,staging,eu-central-1,64671.0,406.0,281.9,1.193,98.9863,74.09,38.69,136.05,59.35,4.14,0,3.7,False,synchrone,199.54
FIN-00266,2026-03-07 10:45,GCP,Notification Worker,dev,eu-west-1,43330.0,238.9,386.6,0.143,99.0681,75.88,68.9,92.27,11.1,13.1,0,79.2,False,asynchrone,116.46999999999998
FIN-00267,2026-01-21 14:30,Private Cloud,Kafka Events,dev,francecentral,27149.0,397.7,578.9,3.336,97.3991,9.18,73.16,80.86,47.32,7.95,0,19.7,False,streaming,136.13
FIN-00268,2026-04-16 06:00,AWS,API Payment,dev,eu-west-1,71018.0,167.6,299.3,0.959,97.1372,60.83,72.91,77.39,4.39,9.56,0,25.0,False,synchrone,91.34
FIN-00269,2026-05-11 09:00,GCP,Ledger Service,staging,eu-west-1,12990.0,321.4,804.2,5.012,96.9578,14.05,56.11,94.28,33.08,14.53,0,10.4,False,synchrone,141.89
FIN-00270,2026-01-16 14:45,Private Cloud,Auth Service,prod,francecentral,76428.0,180.6,630.5,0.642,98.062,33.23,50.12,102.97,58.39,23.89,1,30.0,False,streaming,185.25
FIN-00271,2026-04-26 14:45,Private Cloud,Kafka Events,prod,westeurope,50686.0,109.9,425.7,3.715,98.7124,22.53,35.72,97.33,24.4,3.5,0,20.6,False,synchrone,125.22999999999999
FIN-00272,2026-05-19 20:30,AWS,Notification Worker,staging,westeurope,88554.0,130.1,156.3,7.103,98.6308,68.01,80.01,102.93,54.42,14.42,0,49.9,False,asynchrone,171.77
FIN-00273,2026-03-30 12:30,Azure,Ledger Service,dev,francecentral,71447.0,93.0,468.4,3.244,97.1613,50.91,18.73,220.75,11.12,17.98,0,46.6,False,synchrone,249.85
FIN-00274,2026-01-30 21:00,Azure,Kafka Events,staging,westeurope,2669.0,146.9,167.0,0.774,97.724,54.19,48.35,173.78,28.55,19.06,0,29.3,False,batch,221.39000000000001
FIN-00275,2026-06-10 20:45,Private Cloud,Risk Engine,prod,eu-central-1,78626.0,128.9,268.6,2.49,96.9669,60.53,44.01,121.11,20.94,18.34,0,40.2,False,streaming,160.39000000000001
FIN-00276,2026-02-04 18:30,Azure,Auth Service,prod,eu-central-1,12149.0,146.2,396.6,5.186,98.6962,34.57,42.01,144.29,28.3,5.27,1,7.7,False,synchrone,177.86
FIN-00277,2026-02-10 13:30,GCP,Auth Service,staging,eu-central-1,77812.0,372.6,180.3,6.17,99.6671,94.53,47.18,109.52,6.0,21.16,0,10.9,False,batch,136.68
